r u1 u2 u3 u4 u5 v1 v2 v3 v4 v5
12.8 0.001758 0.0022169 0.0028128 0.0035953 0.0046377 70 70 70 70 70
12.9 0.0018125 0.0022876 0.002905 0.0037169 0.0047999 70 70 70 70 70
13 0.0018688 0.0023605 0.0030003 0.0038428 0.004968 70 70 70 70 70
13.1 0.001927 0.0024359 0.0030989 0.003973 0.0051421 70 70 70 70 70
13.2 0.001987 0.0025138 0.0032009 0.0041078 0.0053225 70 70 70 70 70
13.3 0.002049 0.0025943 0.0033063 0.0042474 0.0055095 70 70 70 70 70
13.4 0.0021129 0.0026774 0.0034153 0.0043918 0.0057031 70 70 70 70 70
13.5 0.0021789 0.0027633 0.003528 0.0045412 0.0059038 70 70 70 70 70
13.6 0.0022471 0.0028521 0.0036446 0.0046959 0.0061118 70 70 70 70 70
13.7 0.0023175 0.0029437 0.0037651 0.004856 0.0063272 70 70 70 70 70
13.8 0.0023901 0.0030385 0.0038897 0.0050218 0.0065505 70 70 70 70 70
13.9 0.0024651 0.0031363 0.0040186 0.0051933 0.0067818 70 70 70 70 70
14 0.0025426 0.0032374 0.0041518 0.0053709 0.0070215 70 70 70 70 70
14.1 0.0026225 0.0033419 0.0042896 0.0055547 0.0072699 70 70 70 70 70
14.2 0.0027051 0.0034499 0.0044321 0.0057449 0.0075273 70 70 70 70 70
14.3 0.0027903 0.0035614 0.0045795 0.0059418 0.007794 70 70 70 70 70
14.4 0.0028782 0.0036766 0.0047319 0.0061457 0.0080704 70 70 70 70 70
14.5 0.0029691 0.0037957 0.0048895 0.0063567 0.0083569 70 70 70 70 70
14.6 0.0030629 0.0039187 0.0050525 0.0065752 0.0086537 70 70 70 70 70
14.7 0.0031597 0.0040459 0.0052211 0.0068013 0.0089613 70 70 70 70 70
14.8 0.0032597 0.0041773 0.0053954 0.0070354 0.0092801 70 70 70 70 70
14.9 0.0033629 0.004313 0.0055757 0.0072778 0.0096105 70 70 70 70 70
15 0.0034695 0.0044533 0.0057622 0.0075286 0.0099529 70 70 70 70 70
15.1 0.0035796 0.0045982 0.0059551 0.0077884 0.010308 70 70 70 70 70
15.2 0.0036933 0.004748 0.0061546 0.0080573 0.010676 70 70 70 70 70
15.3 0.0038106 0.0049028 0.0063609 0.0083356 0.011057 70 70 70 70 70
15.4 0.0039318 0.0050628 0.0065743 0.0086239 0.011452 70 70 70 70 70
15.5 0.0040569 0.0052281 0.006795 0.0089222 0.011861 70 70 70 70 70
15.6 0.0041861 0.0053989 0.0070232 0.0092312 0.012286 70 70 70 70 70
15.7 0.0043196 0.0055755 0.0072594 0.009551 0.012725 70 70 70 70 70
15.8 0.0044574 0.0057579 0.0075036 0.0098821 0.013181 70 70 70 70 70
15.9 0.0045996 0.0059465 0.0077562 0.010225 0.013654 70 70 70 70 70
16 0.0047466 0.0061414 0.0080175 0.01058 0.014144 70 70 70 70 70
16.1 0.0048983 0.0063428 0.0082878 0.010948 0.014651 70 70 70 70 70
16.2 0.005055 0.0065509 0.0085674 0.011328 0.015177 70 70 70 70 70
16.3 0.0052168 0.006766 0.0088566 0.011722 0.015723 70 70 70 70 70
16.4 0.005384 0.0069884 0.0091558 0.01213 0.016288 70 70 70 70 70
16.5 0.0055566 0.0072182 0.0094653 0.012553 0.016874 70 70 70 70 70
16.6 0.0057348 0.0074557 0.0097854 0.01299 0.017482 70 70 70 70 70
16.7 0.0059189 0.0077011 0.010117 0.013443 0.018112 70 70 70 70 70
16.8 0.006109 0.0079548 0.010459 0.013912 0.018764 70 70 70 70 70
16.9 0.0063053 0.0082171 0.010814 0.014398 0.019441 70 70 70 70 70
17 0.0065081 0.0084881 0.01118 0.014901 0.020143 70 70 70 70 70
17.1 0.0067176 0.0087683 0.011559 0.015421 0.02087 70 70 70 70 70
17.2 0.0069339 0.0090578 0.011952 0.015961 0.021624 70 70 70 70 70
17.3 0.0071573 0.0093572 0.012358 0.016519 0.022405 70 70 70 70 70
17.4 0.007388 0.0096665 0.012778 0.017097 0.023215 70 70 70 70 70
17.5 0.0076263 0.0099863 0.013212 0.017696 0.024055 70 70 70 70 70
17.6 0.0078725 0.010317 0.013662 0.018317 0.024926 70 70 70 70 70
17.7 0.0081267 0.010659 0.014127 0.018959 0.025829 70 70 70 70 70
17.8 0.0083894 0.011012 0.014608 0.019624 0.026765 70 70 70 70 70
17.9 0.0086606 0.011377 0.015105 0.020313 0.027735 70 70 70 70 70
18 0.0089408 0.011754 0.01562 0.021026 0.028741 70 70 70 70 70
18.1 0.0092302 0.012145 0.016153 0.021765 0.029784 70 70 70 70 70
18.2 0.0095291 0.012548 0.016705 0.02253 0.030865 70 70 70 70 70
18.3 0.0098378 0.012965 0.017275 0.023322 0.031986 70 70 70 70 70
18.4 0.010157 0.013396 0.017865 0.024143 0.033149 70 70 70 70 70
18.5 0.010486 0.013841 0.018476 0.024993 0.034354 70 70 70 70 70
18.6 0.010827 0.014302 0.019107 0.025873 0.035604 70 70 70 70 70
18.7 0.011178 0.014778 0.019761 0.026785 0.036899 70 70 70 70 70
18.8 0.011541 0.01527 0.020438 0.027729 0.038242 70 70 70 70 70
18.9 0.011916 0.015779 0.021137 0.028707 0.039635 70 70 70 70 70
19 0.012304 0.016305 0.021862 0.02972 0.04108 70 70 70 70 70
19.1 0.012704 0.016849 0.022611 0.030769 0.042577 70 70 70 70 70
19.2 0.013118 0.017412 0.023386 0.031856 0.04413 70 70 70 70 70
19.3 0.013545 0.017993 0.024188 0.032982 0.04574 70 70 70 70 70
19.4 0.013986 0.018594 0.025019 0.034147 0.047409 70 70 70 70 70
19.5 0.014442 0.019215 0.025878 0.035355 0.04914 70 70 70 70 70
19.6 0.014913 0.019858 0.026767 0.036606 0.050935 70 70 70 70 70
19.7 0.015399 0.020522 0.027687 0.037901 0.052797 70 70 70 70 70
19.8 0.015902 0.021209 0.028638 0.039243 0.054727 70 70 70 70 70
19.9 0.016421 0.021919 0.029623 0.040633 0.056728 70 70 70 70 70
20 0.016958 0.022653 0.030643 0.042073 0.058804 70 70 70 70 70
20.1 0.017512 0.023412 0.031698 0.043565 0.060956 70 70 70 70 69.737
20.2 0.018085 0.024197 0.032789 0.04511 0.063098 70 70 70 70 69.475
20.3 0.018676 0.025008 0.033919 0.04671 0.065229 70 70 70 70 69.214
20.4 0.019287 0.025847 0.035088 0.048368 0.067349 70 70 70 70 68.955
20.5 0.019919 0.026714 0.036298 0.050085 0.069459 70 70 70 70 68.697
20.6 0.020571 0.027611 0.03755 0.051864 0.071559 70 70 70 70 68.44
20.7 0.021245 0.028539 0.038845 0.053706 0.073649 70 70 70 70 68.184
20.8 0.021941 0.029498 0.040186 0.055615 0.075728 70 70 70 70 67.93
20.9 0.022661 0.030489 0.041574 0.057593 0.077798 70 70 70 70 67.677
21 0.023404 0.031515 0.04301 0.059641 0.079858 70 70 70 70 67.425
21.1 0.024172 0.032575 0.044496 0.061763 0.081908 70 70 70 69.74 67.174
21.2 0.024966 0.033671 0.046034 0.063876 0.083948 70 70 70 69.482 66.925
21.3 0.025786 0.034804 0.047626 0.065978 0.085979 70 70 70 69.225 66.676
21.4 0.026633 0.035977 0.049274 0.06807 0.088 70 70 70 68.969 66.429
21.5 0.027508 0.037189 0.050979 0.070153 0.090012 70 70 70 68.715 66.183
21.6 0.028413 0.038442 0.052744 0.072226 0.092014 70 70 70 68.461 65.938
21.7 0.029347 0.039738 0.05457 0.074289 0.094007 70 70 70 68.209 65.694
21.8 0.030313 0.041078 0.056461 0.076343 0.095991 70 70 70 67.958 65.452
21.9 0.03131 0.042464 0.058417 0.078387 0.097966 70 70 70 67.708 65.21
22 0.032341 0.043897 0.060442 0.080422 0.099932 70 70 70 67.459 64.97
22.1 0.033407 0.045379 0.062538 0.082448 0.10189 70 70 69.744 67.211 64.73
22.2 0.034507 0.046911 0.064625 0.084465 0.10384 70 70 69.489 66.964 64.492
22.3 0.035645 0.048496 0.066702 0.086473 0.10578 70 70 69.235 66.719 64.255
22.4 0.03682 0.050135 0.06877 0.088471 0.10771 70 70 68.982 66.474 64.019
22.5 0.038034 0.05183 0.070829 0.090461 0.10963 70 70 68.73 66.231 63.784
22.6 0.039289 0.053583 0.072878 0.092442 0.11154 70 70 68.479 65.989 63.55
22.7 0.040586 0.055395 0.074918 0.094414 0.11345 70 70 68.23 65.748 63.317
22.8 0.041926 0.05727 0.07695 0.096378 0.11535 70 70 67.981 65.507 63.085
22.9 0.04331 0.059208 0.078973 0.098333 0.11723 70 70 67.734 65.268 62.854
23 0.044741 0.061213 0.080986 0.10028 0.11911 70 70 67.488 65.03 62.624
23.1 0.04622 0.063286 0.082991 0.10222 0.12099 70 69.747 67.243 64.793 62.395
23.2 0.047748 0.065351 0.084988 0.10415 0.12285 70 69.494 66.999 64.557 62.167
23.3 0.049327 0.067406 0.086975 0.10607 0.12471 70 69.243 66.756 64.322 61.94
23.4 0.050958 0.069453 0.088955 0.10798 0.12655 70 68.993 66.514 64.088 61.714
23.5 0.052644 0.071491 0.090926 0.10989 0.12839 70 68.743 66.273 63.855 61.489
23.6 0.054387 0.07352 0.092888 0.11178 0.13023 70 68.495 66.033 63.623 61.264
23.7 0.056187 0.075541 0.094842 0.11367 0.13205 70 68.248 65.794 63.392 61.041
23.8 0.058048 0.077553 0.096788 0.11555 0.13387 70 68.002 65.556 63.162 60.819
23.9 0.059971 0.079557 0.098726 0.11743 0.13568 70 67.757 65.319 62.933 60.598
24 0.061959 0.081552 0.10066 0.11929 0.13748 70 67.513 65.083 62.705 60.377
24.1 0.064012 0.083539 0.10258 0.12115 0.13927 69.749 67.27 64.848 62.478 60.158
24.2 0.066058 0.085518 0.10449 0.123 0.14106 69.499 67.028 64.614 62.252 59.939
24.3 0.068094 0.087489 0.1064 0.12484 0.14284 69.25 66.787 64.381 62.027 59.722
24.4 0.070123 0.089451 0.10829 0.12668 0.14461 69.002 66.547 64.149 61.802 59.505
24.5 0.072143 0.091406 0.11019 0.1285 0.14638 68.755 66.308 63.918 61.579 59.289
24.6 0.074155 0.093352 0.11207 0.13032 0.14814 68.509 66.07 63.687 61.356 59.074
24.7 0.076159 0.095291 0.11394 0.13213 0.14989 68.264 65.833 63.458 61.135 58.86
24.8 0.078154 0.097222 0.11581 0.13394 0.15163 68.02 65.597 63.23 60.914 58.647
24.9 0.080142 0.099145 0.11767 0.13574 0.15337 67.777 65.362 63.002 60.694 58.434
25 0.082122 0.10106 0.11952 0.13753 0.1551 67.535 65.128 62.776 60.475 58.223
25.1 0.084093 0.10297 0.12137 0.13931 0.15682 67.294 64.895 62.55 60.257 58.012
25.2 0.085969 0.10478 0.12312 0.141 0.15845 67.054 64.662 62.326 60.04 57.802
25.3 0.087749 0.1065 0.12477 0.14259 0.15998 66.815 64.431 62.102 59.824 57.594
25.4 0.089433 0.10812 0.12633 0.14409 0.16142 66.577 64.201 61.879 59.609 57.386
25.5 0.091023 0.10965 0.1278 0.1455 0.16277 66.34 63.972 61.658 59.394 57.179
25.6 0.092518 0.11108 0.12917 0.14681 0.16403 66.104 63.743 61.437 59.181 56.972
25.7 0.093919 0.11242 0.13045 0.14803 0.16519 65.869 63.516 61.217 58.968 56.767
25.8 0.095227 0.11367 0.13164 0.14916 0.16626 65.635 63.29 60.998 58.757 56.563
25.9 0.096441 0.11482 0.13273 0.1502 0.16724 65.402 63.064 60.78 58.546 56.359
26 0.097562 0.11588 0.13374 0.15115 0.16813 65.17 62.84 60.563 58.336 56.156
26.1 0.098591 0.11685 0.13465 0.152 0.16893 64.939 62.616 60.347 58.127 55.955
26.2 0.099528 0.11773 0.13547 0.15276 0.16964 64.709 62.394 60.132 57.919 55.754
26.3 0.10037 0.11852 0.1362 0.15344 0.17025 64.48 62.172 59.917 57.712 55.553
26.4 0.10113 0.11921 0.13684 0.15402 0.17078 64.252 61.951 59.704 57.506 55.354
26.5 0.10179 0.11982 0.13738 0.15451 0.17122 64.024 61.731 59.491 57.3 55.156
26.6 0.10236 0.12033 0.13784 0.15492 0.17157 63.798 61.513 59.279 57.096 54.958
26.7 0.10284 0.12076 0.13821 0.15523 0.17184 63.573 61.295 59.069 56.892 54.761
26.8 0.10324 0.12109 0.13849 0.15546 0.17201 63.348 61.077 58.859 56.689 54.565
26.9 0.10354 0.12134 0.13869 0.1556 0.1721 63.125 60.861 58.65 56.487 54.37
27 0.10375 0.1215 0.13879 0.15565 0.1721 62.902 60.646 58.441 56.286 54.176
27.1 0.10388 0.12157 0.13881 0.15562 0.17201 62.681 60.431 58.234 56.085 53.982
27.2 0.10391 0.12155 0.13874 0.15549 0.17184 62.46 60.218 58.027 55.886 53.789
27.3 0.10386 0.12144 0.13858 0.15528 0.17158 62.24 60.005 57.822 55.687 53.597
27.4 0.10372 0.12125 0.13833 0.15499 0.17123 62.021 59.793 57.617 55.489 53.406
27.5 0.1035 0.12097 0.138 0.1546 0.1708 61.803 59.582 57.413 55.292 53.216
27.6 0.10318 0.12061 0.13758 0.15413 0.17028 61.585 59.372 57.21 55.095 53.026
27.7 0.10287 0.12024 0.13717 0.15367 0.16977 61.369 59.163 57.007 54.9 52.837
27.8 0.10256 0.11988 0.13675 0.1532 0.16925 61.153 58.954 56.805 54.705 52.649
27.9 0.10225 0.11952 0.13634 0.15274 0.16874 60.938 58.746 56.604 54.51 52.461
28 0.10194 0.11916 0.13593 0.15228 0.16823 60.724 58.539 56.404 54.317 52.274
28.1 0.10164 0.1188 0.13552 0.15183 0.16773 60.511 58.333 56.205 54.124 52.088
28.2 0.10133 0.11844 0.13511 0.15137 0.16723 60.298 58.127 56.006 53.932 51.902
28.3 0.10103 0.11809 0.13471 0.15092 0.16673 60.086 57.922 55.808 53.74 51.717
28.4 0.10073 0.11773 0.13431 0.15047 0.16623 59.875 57.718 55.61 53.55 51.533
28.5 0.10043 0.11738 0.13391 0.15002 0.16573 59.665 57.514 55.414 53.36 51.35
28.6 0.10013 0.11703 0.13351 0.14957 0.16524 59.456 57.312 55.218 53.17 51.167
28.7 0.099829 0.11668 0.13311 0.14912 0.16474 59.247 57.11 55.022 52.981 50.984
28.8 0.099532 0.11634 0.13271 0.14868 0.16425 59.039 56.908 54.828 52.793 50.803
28.9 0.099236 0.11599 0.13232 0.14824 0.16377 58.831 56.708 54.634 52.606 50.622
29 0.098942 0.11565 0.13193 0.1478 0.16328 58.625 56.508 54.441 52.419 50.441
29.1 0.098649 0.11531 0.13154 0.14736 0.1628 58.419 56.309 54.248 52.233 50.262
29.2 0.098358 0.11496 0.13115 0.14693 0.16232 58.214 56.11 54.056 52.048 50.083
29.3 0.098068 0.11463 0.13076 0.14649 0.16184 58.009 55.913 53.865 51.863 49.904
29.4 0.097779 0.11429 0.13038 0.14606 0.16136 57.806 55.716 53.674 51.679 49.726
29.5 0.097491 0.11395 0.12999 0.14563 0.16089 57.603 55.519 53.484 51.495 49.549
29.6 0.097205 0.11362 0.12961 0.1452 0.16042 57.4 55.324 53.295 51.313 49.373
29.7 0.09692 0.11328 0.12923 0.14478 0.15994 57.199 55.128 53.107 51.13 49.197
29.8 0.096636 0.11295 0.12885 0.14436 0.15948 56.998 54.934 52.919 50.949 49.021
29.9 0.096353 0.11262 0.12848 0.14393 0.15901 56.797 54.74 52.731 50.768 48.846
30 0.096072 0.11229 0.1281 0.14351 0.15855 56.598 54.547 52.545 50.587 48.672
30.1 0.095791 0.11197 0.12773 0.14309 0.15808 56.399 54.355 52.359 50.408 48.498
30.2 0.095512 0.11164 0.12736 0.14268 0.15762 56.201 54.163 52.173 50.228 48.325
30.3 0.095235 0.11131 0.12698 0.14226 0.15716 56.003 53.972 51.989 50.05 48.153
30.4 0.094958 0.11099 0.12662 0.14185 0.15671 55.806 53.782 51.804 49.872 47.981
30.5 0.094683 0.11067 0.12625 0.14144 0.15625 55.61 53.592 51.621 49.695 47.81
30.6 0.094409 0.11035 0.12588 0.14103 0.1558 55.414 53.403 51.438 49.518 47.639
30.7 0.094136 0.11003 0.12552 0.14062 0.15535 55.219 53.214 51.256 49.342 47.469
30.8 0.093864 0.10971 0.12516 0.14022 0.1549 55.025 53.026 51.074 49.166 47.299
30.9 0.093593 0.1094 0.1248 0.13981 0.15446 54.831 52.839 50.893 48.991 47.13
31 0.093324 0.10908 0.12444 0.13941 0.15401 54.638 52.652 50.712 48.817 46.962
31.1 0.093055 0.10877 0.12408 0.13901 0.15357 54.446 52.466 50.532 48.643 46.794
31.2 0.092788 0.10846 0.12372 0.13861 0.15313 54.254 52.281 50.353 48.469 46.627
31.3 0.092522 0.10814 0.12337 0.13821 0.15269 54.063 52.096 50.174 48.297 46.46
