0 3.3061e-05 3.3061e-05 3.3061e-05 3.3061e-05 70 70 70 70
0.1 3.3073e-05 3.3073e-05 3.3073e-05 3.3073e-05 70 70 70 70
0.2 3.3108e-05 3.3108e-05 3.3108e-05 3.3108e-05 70 70 70 70
0.3 3.3167e-05 3.3167e-05 3.3167e-05 3.3167e-05 70 70 70 70
0.4 3.325e-05 3.325e-05 3.325e-05 3.325e-05 70 70 70 70
0.5 3.3356e-05 3.3356e-05 3.3356e-05 3.3356e-05 70 70 70 70
0.6 3.3487e-05 3.3487e-05 3.3487e-05 3.3487e-05 70 70 70 70
0.7 3.3641e-05 3.3641e-05 3.3641e-05 3.3641e-05 70 70 70 70
0.8 3.3819e-05 3.3819e-05 3.3819e-05 3.3819e-05 70 70 70 70
0.9 3.4022e-05 3.4022e-05 3.4022e-05 3.4022e-05 70 70 70 70
1 3.4249e-05 3.4249e-05 3.4249e-05 3.4249e-05 70 70 70 70
1.1 3.4502e-05 3.4502e-05 3.4502e-05 3.4502e-05 70 70 70 70
1.2 3.4779e-05 3.4779e-05 3.4779e-05 3.4779e-05 70 70 70 70
1.3 3.5082e-05 3.5082e-05 3.5082e-05 3.5082e-05 70 70 70 70
1.4 3.541e-05 3.541e-05 3.541e-05 3.541e-05 70 70 70 70
1.5 3.5764e-05 3.5764e-05 3.5764e-05 3.5764e-05 70 70 70 70
1.6 3.6145e-05 3.6145e-05 3.6145e-05 3.6145e-05 70 70 70 70
1.7 3.6553e-05 3.6553e-05 3.6553e-05 3.6553e-05 70 70 70 70
1.8 3.6988e-05 3.6988e-05 3.6988e-05 3.6988e-05 70 70 70 70
1.9 3.7451e-05 3.7451e-05 3.7451e-05 3.7451e-05 70 70 70 70
2 3.7942e-05 3.7942e-05 3.7942e-05 3.7942e-05 70 70 70 70
2.1 3.8462e-05 3.8462e-05 3.8462e-05 3.8462e-05 70 70 70 70
2.2 3.9011e-05 3.9011e-05 3.9011e-05 3.9011e-05 70 70 70 70
2.3 3.959e-05 3.959e-05 3.959e-05 3.959e-05 70 70 70 70
2.4 4.02e-05 4.02e-05 4.02e-05 4.02e-05 70 70 70 70
2.5 4.0841e-05 4.0841e-05 4.0841e-05 4.0841e-05 70 70 70 70
2.6 4.1514e-05 4.1514e-05 4.1514e-05 4.1514e-05 70 70 70 70
2.7 4.2219e-05 4.2219e-05 4.2219e-05 4.2219e-05 70 70 70 70
2.8 4.2958e-05 4.2958e-05 4.2958e-05 4.2958e-05 70 70 70 70
2.9 4.3731e-05 4.3731e-05 4.3731e-05 4.3731e-05 70 70 70 70
3 4.454e-05 4.454e-05 4.454e-05 4.454e-05 70 70 70 70
3.1 4.5384e-05 4.5384e-05 4.5384e-05 4.5384e-05 70 70 70 70
3.2 4.6265e-05 4.6265e-05 4.6265e-05 4.6265e-05 70 70 70 70
3.3 4.7183e-05 4.7183e-05 4.7183e-05 4.7183e-05 70 70 70 70
3.4 4.8141e-05 4.8141e-05 4.8141e-05 4.8141e-05 70 70 70 70
3.5 4.9138e-05 4.9138e-05 4.9138e-05 4.9138e-05 70 70 70 70
3.6 5.0177e-05 5.0177e-05 5.0177e-05 5.0177e-05 70 70 70 70
3.7 5.1257e-05 5.1257e-05 5.1257e-05 5.1257e-05 70 70 70 70
3.8 5.2381e-05 5.2381e-05 5.2381e-05 5.2381e-05 70 70 70 70
3.9 5.3549e-05 5.3549e-05 5.3549e-05 5.3549e-05 70 70 70 70
4 5.4763e-05 5.4763e-05 5.4763e-05 5.4763e-05 70 70 70 70
4.1 5.6024e-05 5.6024e-05 5.6024e-05 5.6024e-05 70 70 70 70
4.2 5.7333e-05 5.7333e-05 5.7333e-05 5.7333e-05 70 70 70 70
4.3 5.8692e-05 5.8692e-05 5.8692e-05 5.8692e-05 70 70 70 70
4.4 6.0103e-05 6.0103e-05 6.0103e-05 6.0103e-05 70 70 70 70
4.5 6.1567e-05 6.1567e-05 6.1567e-05 6.1567e-05 70 70 70 70
4.6 6.3085e-05 6.3085e-05 6.3085e-05 6.3085e-05 70 70 70 70
4.7 6.466e-05 6.466e-05 6.466e-05 6.466e-05 70 70 70 70
4.8 6.6293e-05 6.6293e-05 6.6293e-05 6.6293e-05 70 70 70 70
4.9 6.7985e-05 6.7985e-05 6.7985e-05 6.7985e-05 70 70 70 70
5 6.9739e-05 6.9739e-05 6.9739e-05 6.9739e-05 70 70 70 70
5.1 7.1557e-05 7.1557e-05 7.1557e-05 7.1557e-05 70 70 70 70
5.2 7.3441e-05 7.3441e-05 7.3441e-05 7.3441e-05 70 70 70 70
5.3 7.5392e-05 7.5392e-05 7.5392e-05 7.5392e-05 70 70 70 70
5.4 7.7413e-05 7.7413e-05 7.7413e-05 7.7413e-05 70 70 70 70
