r u1 u2 u3 u4 u5 v1 v2 v3 v4 v5
21 0.018936 0.025336 0.034342 0.047273 0.064251 70 70 70 70 68.904
21.5 0.022526 0.030258 0.041195 0.056986 0.073821 70 70 70 69.444 68.356
22 0.026796 0.036137 0.049415 0.066699 0.083391 70 70 70 68.888 67.809
22.5 0.031876 0.043158 0.059276 0.076412 0.092961 70 70 69.436 68.332 67.261
23 0.037919 0.051543 0.069138 0.086126 0.10253 70 70 68.872 67.777 66.713
23.5 0.045107 0.061557 0.078999 0.095839 0.1121 70 69.427 68.308 67.221 66.165
24 0.053658 0.071571 0.08886 0.10555 0.12167 70 68.855 67.744 66.665 65.617
24.5 0.06383 0.081585 0.098721 0.11527 0.13124 69.419 68.282 67.179 66.109 65.069
25 0.074002 0.091599 0.10858 0.12498 0.14081 68.837 67.709 66.615 65.553 64.522
25.5 0.084174 0.10161 0.11844 0.13469 0.15038 68.256 67.137 66.051 64.997 63.974
26 0.092131 0.10941 0.12609 0.1422 0.15774 67.676 66.566 65.489 64.443 63.428
26.5 0.097874 0.115 0.13154 0.1475 0.16291 67.099 65.998 64.929 63.892 62.884
27 0.10141 0.11838 0.13477 0.15059 0.16586 66.523 65.431 64.371 63.342 62.342
27.5 0.10272 0.11956 0.1358 0.15148 0.16662 65.95 64.866 63.815 62.794 61.802
28 0.10183 0.11852 0.13462 0.15017 0.16518 65.379 64.304 63.261 62.248 61.265
28.5 0.10095 0.11749 0.13346 0.14887 0.16374 64.808 63.741 62.707 61.703 60.727
29 0.10008 0.11647 0.1323 0.14758 0.16232 64.237 63.179 62.153 61.157 60.19
29.5 0.09921 0.11547 0.13115 0.1463 0.16092 63.666 62.618 61.6 60.612 59.653
30 0.09835 0.11446 0.13002 0.14503 0.15952 63.096 62.056 61.047 60.068 59.116
30.5 0.097498 0.11347 0.12889 0.14377 0.15814 62.526 61.495 60.495 59.523 58.58
31 0.096653 0.11249 0.12777 0.14253 0.15677 61.957 60.935 59.943 58.979 58.044
31.5 0.095816 0.11151 0.12667 0.14129 0.15541 61.388 60.374 59.391 58.436 57.508
32 0.094985 0.11055 0.12557 0.14007 0.15407 60.819 59.814 58.839 57.892 56.973
32.5 0.094162 0.10959 0.12448 0.13885 0.15273 60.25 59.254 58.288 57.349 56.438
33 0.093346 0.10864 0.1234 0.13765 0.15141 59.682 58.695 57.737 56.807 55.903
33.5 0.092537 0.1077 0.12233 0.13646 0.15009 59.114 58.136 57.186 56.264 55.368
34 0.091735 0.10677 0.12127 0.13527 0.14879 58.547 57.577 56.636 55.722 54.834
34.5 0.09094 0.10584 0.12022 0.1341 0.1475 57.979 57.019 56.086 55.18 54.3
35 0.090152 0.10492 0.11918 0.13294 0.14623 57.412 56.46 55.536 54.639 53.767
35.5 0.089371 0.10401 0.11815 0.13179 0.14496 56.846 55.902 54.987 54.098 53.234
36 0.088596 0.10311 0.11712 0.13065 0.1437 56.28 55.345 54.438 53.557 52.701
36.5 0.087829 0.10222 0.11611 0.12951 0.14246 55.714 54.788 53.889 53.016 52.168
37 0.087067 0.10133 0.1151 0.12839 0.14122 55.148 54.231 53.34 52.476 51.636
37.5 0.086313 0.10045 0.1141 0.12728 0.14 54.583 53.674 52.792 51.936 51.104
38 0.085565 0.099584 0.11311 0.12618 0.13879 54.018 53.118 52.244 51.396 50.572
38.5 0.084823 0.098721 0.11213 0.12508 0.13758 53.456 52.565 51.7 50.86 50.043
39 0.084088 0.097866 0.11116 0.124 0.13639 52.897 52.015 51.158 50.326 49.518
39.5 0.08336 0.097017 0.1102 0.12292 0.13521 52.342 51.468 50.62 49.796 48.995
40 0.082637 0.096177 0.10924 0.12186 0.13404 51.789 50.924 50.084 49.268 48.476
40.5 0.081921 0.095343 0.1083 0.1208 0.13288 51.24 50.384 49.552 48.744 47.959
41 0.081211 0.094517 0.10736 0.11975 0.13172 50.694 49.846 49.023 48.223 47.446
41.5 0.080507 0.093698 0.10643 0.11872 0.13058 50.152 49.312 48.497 47.705 46.936
42 0.07981 0.092886 0.10551 0.11769 0.12945 49.612 48.781 47.974 47.19 46.428
42.5 0.079118 0.092081 0.10459 0.11667 0.12833 49.076 48.253 47.454 46.678 45.924
43 0.078432 0.091283 0.10369 0.11566 0.12722 48.543 47.728 46.938 46.17 45.423
43.5 0.077753 0.090492 0.10279 0.11465 0.12611 48.013 47.207 46.424 45.664 44.925
44 0.077079 0.089708 0.1019 0.11366 0.12502 47.486 46.688 45.914 45.161 44.43
44.5 0.076411 0.08893 0.10101 0.11268 0.12394 46.962 46.173 45.406 44.662 43.938
45 0.075749 0.08816 0.10014 0.1117 0.12286 46.442 45.661 44.902 44.165 43.449
45.5 0.075092 0.087396 0.09927 0.11073 0.1218 45.924 45.152 44.401 43.672 42.963
46 0.074441 0.086638 0.098409 0.10977 0.12074 45.41 44.646 43.903 43.182 42.48
46.5 0.073796 0.085887 0.097557 0.10882 0.1197 44.899 44.143 43.408 42.694 42.001
47 0.073157 0.085143 0.096711 0.10788 0.11866 44.392 43.643 42.916 42.21 41.524
47.5 0.072523 0.084405 0.095873 0.10694 0.11763 43.887 43.147 42.428 41.729 41.05
48 0.071894 0.083674 0.095042 0.10602 0.11661 43.385 42.653 41.942 41.251 40.579
48.5 0.071271 0.082949 0.094219 0.1051 0.1156 42.887 42.163 41.46 40.776 40.112
49 0.070654 0.08223 0.093402 0.10419 0.1146 42.392 41.676 40.98 40.304 39.647
49.5 0.070041 0.081517 0.092593 0.10328 0.11361 41.9 41.192 40.504 39.835 39.185
50 0.069434 0.080811 0.09179 0.10239 0.11262 41.411 40.711 40.031 39.37 38.727
50.5 0.068833 0.08011 0.090995 0.1015 0.11165 40.926 40.233 39.561 38.907 38.271
51 0.068236 0.079416 0.090206 0.10062 0.11068 40.443 39.759 39.094 38.447 37.819
51.5 0.067645 0.078728 0.089424 0.09975 0.10972 39.964 39.287 38.63 37.991 37.369
52 0.067059 0.078046 0.088649 0.098885 0.10877 39.488 38.819 38.169 37.537 36.923
52.5 0.066477 0.077369 0.087881 0.098028 0.10783 39.015 38.354 37.711 37.087 36.479
53 0.065901 0.076699 0.08712 0.097179 0.10689 38.545 37.892 37.257 36.639 36.039
53.5 0.06533 0.076034 0.086365 0.096337 0.10597 38.078 37.433 36.805 36.195 35.602
54 0.064764 0.075375 0.085616 0.095502 0.10505 37.615 36.977 36.357 35.754 35.167
54.5 0.064203 0.074722 0.084874 0.094674 0.10414 37.154 36.524 35.911 35.315 34.736
55 0.063646 0.074075 0.084139 0.093854 0.10323 36.697 36.074 35.469 34.88 34.308
55.5 0.063095 0.073433 0.08341 0.093041 0.10234 36.243 35.628 35.03 34.448 33.882
56 0.062548 0.072796 0.082687 0.092234 0.10145 35.792 35.184 34.593 34.019 33.46
56.5 0.062006 0.072165 0.08197 0.091435 0.10057 35.344 34.744 34.16 33.593 33.041
57 0.061469 0.07154 0.08126 0.090643 0.099702 34.9 34.307 33.73 33.17 32.624
57.5 0.060936 0.07092 0.080556 0.089857 0.098838 34.458 33.873 33.303 32.75 32.211
58 0.060408 0.070305 0.079857 0.089078 0.097981 34.02 33.442 32.88 32.333 31.801
58.5 0.059884 0.069696 0.079165 0.088306 0.097132 33.584 33.014 32.459 31.919 31.393
59 0.059365 0.069092 0.078479 0.087541 0.09629 33.152 32.589 32.041 31.508 30.989
59.5 0.058851 0.068493 0.077799 0.086782 0.095456 32.723 32.167 31.626 31.1 30.588
60 0.058341 0.0679 0.077125 0.08603 0.094629 32.298 31.749 31.215 30.695 30.189
60.5 0.057835 0.067311 0.076457 0.085285 0.093809 31.875 31.333 30.806 30.293 29.794
61 0.057334 0.066728 0.075794 0.084546 0.092996 31.455 30.921 30.4 29.894 29.402
61.5 0.056837 0.06615 0.075137 0.083813 0.09219 31.039 30.511 29.998 29.498 29.012
62 0.056345 0.065577 0.074486 0.083087 0.091391 30.625 30.105 29.599 29.106 28.626
62.5 0.055856 0.065008 0.073841 0.082367 0.090599 30.215 29.702 29.202 28.716 28.242
63 0.055372 0.064445 0.073201 0.081653 0.089814 29.808 29.302 28.809 28.329 27.862
63.5 0.054893 0.063886 0.072566 0.080945 0.089035 29.404 28.905 28.419 27.945 27.484
64 0.054417 0.063333 0.071937 0.080244 0.088264 29.003 28.511 28.031 27.565 27.11
64.5 0.053945 0.062784 0.071314 0.079548 0.087499 28.605 28.12 27.647 27.187 26.738
65 0.053478 0.06224 0.070696 0.078859 0.086741 28.211 27.732 27.266 26.812 26.37
65.5 0.053014 0.0617 0.070083 0.078176 0.085989 27.819 27.347 26.888 26.44 26.004
66 0.052555 0.061166 0.069476 0.077498 0.085244 27.431 26.966 26.513 26.071 25.642
66.5 0.052099 0.060636 0.068874 0.076827 0.084505 27.045 26.587 26.141 25.706 25.282
67 0.051648 0.06011 0.068277 0.076161 0.083773 26.663 26.211 25.772 25.343 24.925
67.5 0.0512 0.059589 0.067685 0.075501 0.083047 26.284 25.839 25.405 24.983 24.571
68 0.050757 0.059073 0.067099 0.074846 0.082327 25.908 25.47 25.042 24.626 24.22
68.5 0.050317 0.058561 0.066517 0.074198 0.081614 25.535 25.103 24.682 24.272 23.873
69 0.049881 0.058053 0.065941 0.073555 0.080906 25.165 24.74 24.325 23.921 23.528
69.5 0.049448 0.05755 0.065369 0.072917 0.080205 24.798 24.38 23.971 23.573 23.186
70 0.04902 0.057052 0.064803 0.072285 0.07951 24.434 24.022 23.62 23.229 22.846
70.5 0.048595 0.056557 0.064241 0.071659 0.078821 24.074 23.668 23.272 22.887 22.51
71 0.048174 0.056067 0.063685 0.071038 0.078138 23.716 23.317 22.927 22.548 22.177
71.5 0.047757 0.055581 0.063133 0.070422 0.077461 23.362 22.969 22.585 22.211 21.847
72 0.047343 0.0551 0.062586 0.069812 0.076789 23.01 22.624 22.246 21.878 21.519
72.5 0.046932 0.054622 0.062043 0.069207 0.076124 22.662 22.282 21.91 21.548 21.195
73 0.046526 0.054149 0.061506 0.068607 0.075464 22.317 21.943 21.577 21.221 20.873
73.5 0.046122 0.053679 0.060973 0.068013 0.07481 21.974 21.606 21.247 20.897 20.554
74 0.045723 0.053214 0.060444 0.067423 0.074162 21.635 21.273 20.92 20.575 20.239
74.5 0.045327 0.052753 0.05992 0.066839 0.073519 21.299 20.943 20.596 20.257 19.926
75 0.044934 0.052296 0.059401 0.06626 0.072882 20.966 20.616 20.275 19.941 19.616
75.5 0.044544 0.051843 0.058886 0.065686 0.072251 20.636 20.292 19.957 19.629 19.309
76 0.044158 0.051393 0.058376 0.065116 0.071624 20.309 19.971 19.642 19.319 19.004
76.5 0.043776 0.050948 0.05787 0.064552 0.071004 19.985 19.653 19.329 19.013 18.703
77 0.043396 0.050507 0.057369 0.063993 0.070388 19.664 19.339 19.02 18.709 18.405
77.5 0.04302 0.050069 0.056871 0.063438 0.069778 19.346 19.026 18.714 18.408 18.109
78 0.042647 0.049635 0.056379 0.062888 0.069174 19.031 18.717 18.41 18.11 17.816
78.5 0.042278 0.049205 0.05589 0.062343 0.068574 18.72 18.411 18.11 17.815 17.527
79 0.041911 0.048778 0.055406 0.061803 0.06798 18.411 18.108 17.812 17.523 17.24
79.5 0.041548 0.048356 0.054926 0.061268 0.067391 18.105 17.808 17.518 17.233 16.955
80 0.041188 0.047937 0.05445 0.060737 0.066807 17.802 17.511 17.226 16.947 16.674
80.5 0.040831 0.047521 0.053978 0.06021 0.066228 17.502 17.217 16.937 16.664 16.396
81 0.040477 0.047109 0.05351 0.059688 0.065654 17.206 16.926 16.652 16.383 16.12
81.5 0.040127 0.046701 0.053046 0.059171 0.065085 16.912 16.638 16.369 16.105 15.847
82 0.039779 0.046296 0.052586 0.058658 0.064521 16.621 16.352 16.089 15.83 15.577
82.5 0.039434 0.045895 0.052131 0.05815 0.063962 16.333 16.07 15.812 15.558 15.31
83 0.039092 0.045497 0.051679 0.057646 0.063408 16.048 15.791 15.537 15.289 15.046
83.5 0.038754 0.045103 0.051231 0.057147 0.062858 15.767 15.514 15.266 15.023 14.784
84 0.038418 0.044712 0.050787 0.056651 0.062313 15.488 15.241 14.998 14.759 14.525
84.5 0.038085 0.044325 0.050347 0.05616 0.061773 15.212 14.97 14.732 14.499 14.27
85 0.037755 0.043941 0.049911 0.055674 0.061238 14.939 14.702 14.469 14.241 14.016
85.5 0.037428 0.04356 0.049478 0.055191 0.060707 14.669 14.437 14.21 13.986 13.766
86 0.037103 0.043182 0.049049 0.054713 0.060181 14.402 14.176 13.953 13.734 13.518
86.5 0.036782 0.042808 0.048624 0.054239 0.05966 14.138 13.917 13.699 13.484 13.274
87 0.036463 0.042437 0.048203 0.053769 0.059143 13.877 13.661 13.447 13.238 13.032
87.5 0.036147 0.042069 0.047785 0.053303 0.05863 13.619 13.407 13.199 12.994 12.792
88 0.035834 0.041705 0.047371 0.052841 0.058122 13.363 13.157 12.953 12.753 12.556
88.5 0.035523 0.041343 0.046961 0.052383 0.057618 13.111 12.91 12.711 12.515 12.322
89 0.035215 0.040985 0.046554 0.051929 0.057119 12.862 12.665 12.471 12.279 12.091
89.5 0.03491 0.04063 0.04615 0.051479 0.056624 12.615 12.423 12.234 12.047 11.863
90 0.034608 0.040278 0.04575 0.051033 0.056133 12.372 12.185 12 11.817 11.637
90.5 0.034308 0.039929 0.045354 0.050591 0.055647 12.131 11.949 11.768 11.59 11.414
91 0.03401 0.039583 0.044961 0.050152 0.055165 11.893 11.715 11.539 11.366 11.194
91.5 0.033716 0.03924 0.044571 0.049718 0.054687 11.658 11.485 11.314 11.144 10.977
92 0.033423 0.0389 0.044185 0.049287 0.054213 11.426 11.258 11.091 10.925 10.762
92.5 0.033134 0.038563 0.043802 0.04886 0.053743 11.197 11.033 10.87 10.709 10.55
93 0.032847 0.038228 0.043422 0.048436 0.053277 10.971 10.811 10.653 10.496 10.34
93.5 0.032562 0.037897 0.043046 0.048016 0.052815 10.747 10.592 10.438 10.285 10.134
94 0.03228 0.037569 0.042673 0.0476 0.052358 10.527 10.376 10.226 10.077 9.9295
94.5 0.032 0.037243 0.042303 0.047188 0.051904 10.309 10.162 10.017 9.8716 9.728
95 0.031723 0.03692 0.041937 0.046779 0.051454 10.094 9.9518 9.81 9.669 9.5292
95.5 0.031448 0.0366 0.041573 0.046373 0.051008 9.8821 9.744 9.6062 9.4691 9.3331
96 0.031175 0.036283 0.041213 0.045972 0.050566 9.6728 9.5389 9.405 9.2718 9.1395
96.5 0.030905 0.035969 0.040856 0.045573 0.050128 9.4664 9.3365 9.2066 9.0772 8.9486
97 0.030637 0.035657 0.040502 0.045178 0.049694 9.2627 9.1369 9.0109 8.8853 8.7603
97.5 0.030372 0.035348 0.040151 0.044787 0.049263 9.0618 8.94 8.8179 8.6959 8.5745
98 0.030109 0.035042 0.039803 0.044399 0.048836 8.8638 8.7459 8.6275 8.5093 8.3914
98.5 0.029848 0.034738 0.039458 0.044014 0.048413 8.6685 8.5545 8.4399 8.3252 8.2108
99 0.029589 0.034437 0.039116 0.043632 0.047993 8.4759 8.3657 8.2549 8.1437 8.0328
99.5 0.029333 0.034139 0.038777 0.043254 0.047577 8.2861 8.1797 8.0725 7.9649 7.8573
100 0.029078 0.033843 0.038441 0.042879 0.047165 8.0991 7.9964 7.8928 7.7886 7.6844
100.5 0.028826 0.033549 0.038108 0.042508 0.046756 7.9147 7.8158 7.7157 7.6149 7.514
101 0.028577 0.033259 0.037777 0.042139 0.046351 7.7331 7.6378 7.5412 7.4438 7.3461
101.5 0.028329 0.032971 0.03745 0.041774 0.045949 7.5543 7.4625 7.3693 7.2752 7.1808
102 0.028083 0.032685 0.037126 0.041412 0.045551 7.3781 7.2898 7.2 7.1092 7.0179
102.5 0.02784 0.032402 0.036804 0.041053 0.045156 7.2046 7.1198 7.0333 6.9457 6.8575
103 0.027599 0.032121 0.036485 0.040698 0.044765 7.0338 6.9523 6.8692 6.7848 6.6996
103.5 0.02736 0.031842 0.036169 0.040345 0.044377 6.8656 6.7875 6.7076 6.6263 6.5441
104 0.027123 0.031566 0.035855 0.039995 0.043993 6.7001 6.6253 6.5485 6.4703 6.3911
104.5 0.026888 0.031293 0.035544 0.039649 0.043611 6.5373 6.4657 6.392 6.3168 6.2405
105 0.026654 0.031022 0.035236 0.039305 0.043233 6.3771 6.3087 6.2381 6.1658 6.0924
105.5 0.026424 0.030753 0.034931 0.038964 0.042859 6.2195 6.1542 6.0866 6.0172 5.9466
106 0.026195 0.030486 0.034628 0.038627 0.042487 6.0645 6.0023 5.9376 5.8711 5.8033
106.5 0.025968 0.030222 0.034328 0.038292 0.042119 5.9121 5.8529 5.7911 5.7274 5.6623
107 0.025742 0.02996 0.034031 0.03796 0.041754 5.7622 5.706 5.6471 5.5862 5.5237
107.5 0.025519 0.029701 0.033736 0.037631 0.041392 5.615 5.5616 5.5055 5.4473 5.3874
108 0.025298 0.029443 0.033444 0.037305 0.041034 5.4703 5.4198 5.3664 5.3108 5.2535
108.5 0.025079 0.029188 0.033154 0.036982 0.040678 5.3281 5.2804 5.2297 5.1767 5.1219
109 0.024862 0.028935 0.032866 0.036661 0.040325 5.1885 5.1434 5.0954 5.0449 4.9926
109.5 0.024646 0.028684 0.032582 0.036344 0.039976 5.0513 5.0089 4.9635 4.9155 4.8655
110 0.024433 0.028436 0.032299 0.036029 0.03963 4.9167 4.8769 4.8339 4.7884 4.7408
110.5 0.024221 0.028189 0.032019 0.035716 0.039286 4.7845 4.7473 4.7067 4.6636 4.6183
111 0.024011 0.027945 0.031742 0.035407 0.038946 4.6548 4.62 4.5819 4.5411 4.4981
111.5 0.023803 0.027703 0.031467 0.0351 0.038608 4.5275 4.4952 4.4594 4.4209 4.3801
112 0.023597 0.027463 0.031194 0.034796 0.038274 4.4026 4.3727 4.3392 4.3029 4.2643
112.5 0.023392 0.027225 0.030924 0.034494 0.037942 4.2802 4.2525 4.2213 4.1872 4.1506
113 0.023189 0.026989 0.030656 0.034195 0.037613 4.1601 4.1347 4.1057 4.0737 4.0392
113.5 0.022988 0.026755 0.03039 0.033899 0.037287 4.0425 4.0193 3.9923 3.9624 3.9299
114 0.022789 0.026523 0.030127 0.033605 0.036964 3.9271 3.9061 3.8812 3.8533 3.8228
114.5 0.022592 0.026293 0.029866 0.033314 0.036644 3.8141 3.7952 3.7723 3.7463 3.7178
115 0.022396 0.026065 0.029607 0.033025 0.036326 3.7035 3.6865 3.6656 3.6416 3.6148
115.5 0.022202 0.02584 0.02935 0.032739 0.036011 3.5951 3.5801 3.5611 3.5389 3.514
116 0.022009 0.025616 0.029096 0.032455 0.035699 3.489 3.4759 3.4588 3.4384 3.4152
116.5 0.021819 0.025394 0.028844 0.032174 0.03539 3.3852 3.3739 3.3586 3.3399 3.3185
117 0.02163 0.025174 0.028594 0.031895 0.035083 3.2836 3.2741 3.2605 3.2436 3.2238
117.5 0.021442 0.024955 0.028346 0.031619 0.034779 3.1842 3.1764 3.1645 3.1492 3.1311
118 0.021256 0.024739 0.0281 0.031345 0.034478 3.087 3.0809 3.0707 3.057 3.0404
118.5 0.021072 0.024525 0.027857 0.031073 0.034179 2.992 2.9875 2.9788 2.9667 2.9516
119 0.02089 0.024312 0.027615 0.030804 0.033883 2.8992 2.8962 2.8891 2.8784 2.8648
119.5 0.020709 0.024102 0.027376 0.030537 0.033589 2.8085 2.807 2.8013 2.7921 2.7799
120 0.020529 0.023893 0.027139 0.030272 0.033298 2.7199 2.7198 2.7155 2.7077 2.6969
120.5 0.020351 0.023686 0.026904 0.03001 0.033009 2.6333 2.6347 2.6318 2.6253 2.6158
121 0.020175 0.02348 0.02667 0.02975 0.032723 2.5489 2.5515 2.5499 2.5448 2.5365
121.5 0.02 0.023277 0.026439 0.029492 0.03244 2.4664 2.4704 2.47 2.4661 2.4591
122 0.019827 0.023075 0.02621 0.029237 0.032159 2.386 2.3911 2.392 2.3893 2.3835
122.5 0.019655 0.022875 0.025983 0.028983 0.03188 2.3076 2.3139 2.3159 2.3143 2.3097
123 0.019484 0.022677 0.025758 0.028732 0.031604 2.2311 2.2385 2.2417 2.2412 2.2376
123.5 0.019316 0.02248 0.025535 0.028483 0.03133 2.1566 2.165 2.1692 2.1698 2.1673
124 0.019148 0.022286 0.025313 0.028236 0.031058 2.084 2.0934 2.0986 2.1002 2.0987
124.5 0.018982 0.022092 0.025094 0.027992 0.030789 2.0133 2.0236 2.0298 2.0324 2.0318
125 0.018818 0.021901 0.024877 0.027749 0.030522 1.9444 1.9557 1.9627 1.9662 1.9666
125.5 0.018655 0.021711 0.024661 0.027509 0.030258 1.8774 1.8895 1.8974 1.9018 1.903
126 0.018493 0.021523 0.024447 0.02727 0.029996 1.8121 1.825 1.8338 1.839 1.8411
126.5 0.018333 0.021337 0.024235 0.027034 0.029736 1.7487 1.7623 1.7719 1.7778 1.7807
127 0.018174 0.021152 0.024025 0.0268 0.029478 1.687 1.7013 1.7116 1.7183 1.722
127.5 0.018016 0.020968 0.023817 0.026567 0.029223 1.627 1.642 1.6529 1.6603 1.6647
128 0.01786 0.020787 0.023611 0.026337 0.028969 1.5688 1.5844 1.5959 1.604 1.609
128.5 0.017706 0.020606 0.023406 0.026109 0.028718 1.5122 1.5283 1.5404 1.5491 1.5548
129 0.017552 0.020428 0.023203 0.025883 0.028469 1.4572 1.4738 1.4865 1.4958 1.5021
129.5 0.0174 0.020251 0.023002 0.025658 0.028223 1.4038 1.421 1.4342 1.444 1.4508
130 0.017249 0.020075 0.022803 0.025436 0.027978 1.3521 1.3696 1.3833 1.3936 1.401
130.5 0.0171 0.019901 0.022605 0.025215 0.027736 1.3018 1.3198 1.3339 1.3446 1.3525
131 0.016952 0.019729 0.022409 0.024997 0.027495 1.2531 1.2714 1.2859 1.2971 1.3055
131.5 0.016805 0.019558 0.022215 0.02478 0.027257 1.2059 1.2245 1.2393 1.251 1.2597
132 0.016659 0.019388 0.022023 0.024566 0.027021 1.1602 1.179 1.1942 1.2062 1.2153
132.5 0.016515 0.01922 0.021832 0.024353 0.026787 1.1159 1.1349 1.1504 1.1627 1.1722
133 0.016371 0.019054 0.021643 0.024142 0.026554 1.073 1.0922 1.1079 1.1205 1.1304
133.5 0.01623 0.018889 0.021455 0.023932 0.026324 1.0315 1.0509 1.0668 1.0796 1.0898
134 0.016089 0.018725 0.021269 0.023725 0.026096 0.99128 1.0108 1.0269 1.04 1.0505
134.5 0.01595 0.018563 0.021085 0.023519 0.02587 0.95242 0.97203 0.98828 1.0016 1.0123
135 0.015811 0.018402 0.020902 0.023316 0.025646 0.91484 0.93451 0.95089 0.96436 0.97529
135.5 0.015674 0.018242 0.020721 0.023114 0.025424 0.87852 0.89822 0.91469 0.92832 0.93944
136 0.015538 0.018084 0.020541 0.022913 0.025203 0.84342 0.86313 0.87966 0.89341 0.90471
136.5 0.015404 0.017928 0.020363 0.022715 0.024985 0.80952 0.8292 0.84578 0.85963 0.87107
137 0.01527 0.017772 0.020187 0.022518 0.024768 0.77679 0.79642 0.81302 0.82694 0.8385
137.5 0.015138 0.017618 0.020012 0.022323 0.024554 0.7452 0.76475 0.78134 0.79532 0.80698
